settlementDate,settlementPeriod,DAM,DAI
2023-03-02,5.0,33402.0,1235.0
2023-03-02,6.0,33675.0,1236.0
2023-03-02,7.0,34135.0,1782.0
2023-03-02,8.0,34332.0,1805.0
2023-03-02,9.0,33183.0,1041.0
2023-03-02,10.0,33267.0,1124.0
2023-03-02,11.0,31829.0,904.0
2023-03-02,12.0,31148.0,1447.0
2023-03-02,13.0,29110.0,1448.0
2023-03-02,14.0,27053.0,1354.0
2023-03-02,15.0,27510.0,2338.0
2023-03-02,16.0,26530.0,1729.0
2023-03-02,17.0,26622.0,1493.0
2023-03-02,18.0,26691.0,1420.0
2023-03-02,19.0,26278.0,220.0
2023-03-02,20.0,26774.0,454.0
2023-03-02,21.0,27525.0,1024.0
2023-03-02,22.0,28127.0,1495.0
2023-03-02,23.0,28537.0,1366.0
2023-03-02,24.0,28779.0,1597.0
2023-03-02,25.0,28990.0,1806.0
2023-03-02,26.0,29197.0,1658.0
2023-03-02,27.0,28354.0,907.0
2023-03-02,28.0,28698.0,1238.0
2023-03-02,29.0,28201.0,604.0
2023-03-02,30.0,27851.0,136.0
2023-03-02,31.0,27361.0,239.0
2023-03-02,32.0,26668.0,157.0
2023-03-02,33.0,25885.0,-95.0
2023-03-02,34.0,24610.0,-651.0
2023-03-02,35.0,24560.0,420.0
2023-03-02,36.0,23703.0,220.0
2023-03-02,37.0,22799.0,-154.0
2023-03-02,38.0,22853.0,-34.0
2023-03-02,39.0,24638.0,529.0
2023-03-02,40.0,25479.0,272.0
2023-03-02,41.0,25516.0,-35.0
2023-03-02,42.0,26373.0,509.0
2023-03-02,43.0,26550.0,327.0
2023-03-02,44.0,28254.0,639.0
2023-03-02,45.0,28516.0,-11.0
2023-03-02,46.0,30058.0,672.0
2023-03-02,47.0,30066.0,297.0
2023-03-02,48.0,31876.0,668.0
2023-03-03,1.0,32617.0,821.0
2023-03-03,2.0,32129.0,554.0
2023-03-03,3.0,32335.0,558.0
2023-03-03,4.0,32688.0,628.0
2023-03-03,5.0,32352.0,325.0
2023-03-03,6.0,32573.0,459.0
2023-03-03,7.0,32605.0,397.0
2023-03-03,8.0,32915.0,529.0
2023-03-03,9.0,32124.0,164.0
2023-03-03,10.0,32631.0,626.0
2023-03-03,11.0,31629.0,799.0
2023-03-03,12.0,30913.0,618.0
2023-03-03,13.0,31129.0,1967.0
2023-03-03,14.0,28592.0,1284.0
2023-03-03,15.0,29123.0,2433.0
2023-03-03,16.0,27232.0,1218.0
2023-03-03,17.0,27667.0,944.0
2023-03-03,18.0,27288.0,728.0
2023-03-03,19.0,28247.0,1093.0
2023-03-03,20.0,28318.0,1020.0
2023-03-03,21.0,28800.0,1227.0
2023-03-03,22.0,29015.0,1189.0
2023-03-03,23.0,29140.0,1387.0
2023-03-03,24.0,29350.0,1650.0
2023-03-03,25.0,29429.0,1548.0
2023-03-03,26.0,29624.0,1556.0
2023-03-03,27.0,29820.0,1760.0
2023-03-03,28.0,29955.0,1976.0
2023-03-03,29.0,29590.0,1545.0
2023-03-03,30.0,30008.0,2000.0
2023-03-03,31.0,29062.0,1146.0
2023-03-03,32.0,28681.0,1413.0
2023-03-03,33.0,27318.0,1220.0
2023-03-03,34.0,26059.0,876.0
2023-03-03,35.0,25495.0,932.0
2023-03-03,36.0,24824.0,887.0
2023-03-03,37.0,23899.0,534.0
2023-03-03,38.0,24205.0,844.0
2023-03-03,39.0,24330.0,478.0
2023-03-03,40.0,25588.0,599.0
2023-03-03,41.0,25285.0,-5.0
2023-03-03,42.0,26770.0,934.0
2023-03-03,43.0,25919.0,-14.0
2023-03-03,44.0,27017.0,553.0
2023-03-03,45.0,27138.0,103.0
2023-03-03,46.0,28561.0,286.0
2023-03-03,47.0,29964.0,56.0
2023-03-03,48.0,30902.0,40.0
2023-03-04,1.0,31378.0,0.0
2023-03-04,2.0,31487.0,457.0
2023-03-04,3.0,32197.0,1093.0
2023-03-04,4.0,32390.0,1351.0
2023-03-04,5.0,32318.0,1216.0
2023-03-04,6.0,32442.0,1292.0
2023-03-04,7.0,32370.0,1266.0
2023-03-04,8.0,32513.0,1485.0
2023-03-04,9.0,31999.0,922.0
2023-03-04,10.0,32390.0,1318.0
2023-03-04,11.0,32137.0,967.0
2023-03-04,12.0,32283.0,1224.0
2023-03-04,13.0,31889.0,1056.0
2023-03-04,14.0,31023.0,653.0
2023-03-04,15.0,31342.0,1580.0
2023-03-04,16.0,30392.0,915.0
2023-03-04,17.0,30014.0,383.0
2023-03-04,18.0,29122.0,-42.0
2023-03-04,19.0,30596.0,992.0
2023-03-04,20.0,30113.0,519.0
2023-03-04,21.0,30936.0,1107.0
2023-03-04,22.0,31024.0,1005.0
2023-03-04,23.0,32108.0,1351.0
2023-03-04,24.0,32112.0,1288.0
2023-03-04,25.0,32676.0,1952.0
2023-03-04,26.0,32663.0,1809.0
2023-03-04,27.0,33078.0,1809.0
2023-03-04,28.0,33269.0,1856.0
2023-03-04,29.0,33017.0,1738.0
2023-03-04,30.0,32833.0,1733.0
2023-03-04,31.0,32049.0,1572.0
2023-03-04,32.0,31497.0,1263.0
2023-03-04,33.0,30263.0,821.0
2023-03-04,34.0,28759.0,525.0
2023-03-04,35.0,26199.0,-562.0
2023-03-04,36.0,25514.0,-176.0
2023-03-04,37.0,24332.0,-887.0
2023-03-04,38.0,24584.0,-498.0
2023-03-04,39.0,26315.0,469.0
2023-03-04,40.0,26954.0,-160.0
2023-03-04,41.0,27915.0,52.0
2023-03-04,42.0,29048.0,535.0
2023-03-04,43.0,28394.0,-250.0
2023-03-04,44.0,29574.0,719.0
2023-03-04,45.0,29658.0,490.0
2023-03-04,46.0,30384.0,193.0
2023-03-04,47.0,32634.0,342.0
2023-03-04,48.0,33424.0,229.0
2023-03-05,1.0,34596.0,707.0
2023-03-05,2.0,34537.0,56.0
2023-03-05,3.0,33959.0,29.0
2023-03-05,4.0,34691.0,555.0
2023-03-05,5.0,34609.0,489.0
2023-03-05,6.0,34704.0,776.0
2023-03-05,7.0,34920.0,681.0
2023-03-05,8.0,35567.0,792.0
2023-03-05,9.0,35387.0,301.0
2023-03-05,10.0,35529.0,612.0
2023-03-05,11.0,35587.0,726.0
2023-03-05,12.0,35350.0,291.0
2023-03-05,13.0,35453.0,520.0
2023-03-05,14.0,35378.0,464.0
2023-03-05,15.0,33784.0,-333.0
2023-03-05,16.0,33258.0,-337.0
2023-03-05,17.0,33242.0,534.0
2023-03-05,18.0,32745.0,503.0
2023-03-05,19.0,33759.0,962.0
2023-03-05,20.0,33280.0,311.0
2023-03-05,21.0,33950.0,1218.0
2023-03-05,22.0,33595.0,1098.0
2023-03-05,23.0,33597.0,1558.0
2023-03-05,24.0,33338.0,1413.0
2023-03-05,25.0,33112.0,1070.0
2023-03-05,26.0,32981.0,1082.0
2023-03-05,27.0,32640.0,886.0
2023-03-05,28.0,32389.0,636.0
2023-03-05,29.0,32448.0,826.0
2023-03-05,30.0,32106.0,929.0
2023-03-05,31.0,31918.0,1014.0
2023-03-05,32.0,31280.0,1166.0
2023-03-05,33.0,29329.0,238.0
2023-03-05,34.0,27738.0,-172.0
2023-03-05,35.0,25953.0,-904.0
2023-03-05,36.0,25476.0,-533.0
2023-03-05,37.0,24029.0,-934.0
2023-03-05,38.0,23848.0,-1283.0
2023-03-05,39.0,24564.0,-1166.0
2023-03-05,40.0,26257.0,13.0
2023-03-05,41.0,27872.0,-98.0
2023-03-05,42.0,29226.0,398.0
2023-03-05,43.0,29569.0,44.0
2023-03-05,44.0,30683.0,835.0
2023-03-05,45.0,30650.0,224.0
2023-03-05,46.0,32261.0,791.0
2023-03-05,47.0,32687.0,372.0
2023-03-05,48.0,33564.0,439.0
2023-03-06,1.0,33311.0,1309.0
2023-03-06,2.0,33059.0,1107.0
2023-03-06,3.0,32940.0,1060.0
2023-03-06,4.0,33308.0,589.0
2023-03-06,5.0,33413.0,705.0
2023-03-06,6.0,33747.0,1231.0
2023-03-06,7.0,33634.0,1318.0
2023-03-06,8.0,34657.0,1681.0
2023-03-06,9.0,33766.0,1337.0
2023-03-06,10.0,33893.0,1482.0
2023-03-06,11.0,32112.0,1001.0
2023-03-06,12.0,30671.0,1517.0
2023-03-06,13.0,29283.0,2455.0
2023-03-06,14.0,26836.0,1884.0
2023-03-06,15.0,25982.0,2117.0
2023-03-06,16.0,24119.0,1590.0
2023-03-06,17.0,23410.0,971.0
2023-03-06,18.0,23175.0,1308.0
2023-03-06,19.0,23138.0,1444.0
2023-03-06,20.0,23535.0,2224.0
2023-03-06,21.0,23800.0,2529.0
2023-03-06,22.0,23935.0,2538.0
2023-03-06,23.0,24319.0,2032.0
2023-03-06,24.0,24426.0,2044.0
2023-03-06,25.0,24141.0,1331.0
2023-03-06,26.0,24002.0,1886.0
2023-03-06,27.0,24008.0,1064.0
2023-03-06,28.0,24103.0,1271.0
2023-03-06,29.0,24673.0,1365.0
2023-03-06,30.0,24726.0,1666.0
2023-03-06,31.0,24018.0,1457.0
2023-03-06,32.0,23396.0,1569.0
2023-03-06,33.0,22850.0,1526.0
2023-03-06,34.0,21920.0,815.0
2023-03-06,35.0,21437.0,953.0
2023-03-06,36.0,20563.0,571.0
2023-03-06,37.0,19828.0,196.0
2023-03-06,38.0,19749.0,-64.0
2023-03-06,39.0,20283.0,-460.0
2023-03-06,40.0,21293.0,-719.0
2023-03-06,41.0,22271.0,-583.0
2023-03-06,42.0,23194.0,-139.0
2023-03-06,43.0,24810.0,14.0
2023-03-06,44.0,26408.0,264.0
2023-03-06,45.0,26752.0,412.0
2023-03-06,46.0,28733.0,1220.0
2023-03-06,47.0,30288.0,1345.0
2023-03-06,48.0,30456.0,1320.0
2023-03-07,1.0,31337.0,1979.0
2023-03-07,2.0,30832.0,1736.0
2023-03-07,3.0,31537.0,2361.0
2023-03-07,4.0,32152.0,2713.0
2023-03-07,5.0,31982.0,2196.0
2023-03-07,6.0,32025.0,1949.0
2023-03-07,7.0,32626.0,2062.0
2023-03-07,8.0,32929.0,2254.0
2023-03-07,9.0,33275.0,1642.0
2023-03-07,10.0,32958.0,1459.0
2023-03-07,11.0,32713.0,866.0
2023-03-07,12.0,32491.0,946.0
2023-03-07,13.0,28724.0,670.0
2023-03-07,14.0,26491.0,295.0
2023-03-07,15.0,25109.0,-243.0
2023-03-07,16.0,23526.0,-1193.0
2023-03-07,17.0,23961.0,-847.0
2023-03-07,18.0,23707.0,-674.0
2023-03-07,19.0,24574.0,90.0
2023-03-07,20.0,24634.0,-409.0
2023-03-07,21.0,24238.0,-1163.0
2023-03-07,22.0,24287.0,-1368.0
2023-03-07,23.0,24693.0,-895.0
2023-03-07,24.0,26196.0,236.0
2023-03-07,25.0,25955.0,-15.0
2023-03-07,26.0,26010.0,251.0
2023-03-07,27.0,26011.0,428.0
2023-03-07,28.0,27050.0,1730.0
2023-03-07,29.0,26781.0,1050.0
2023-03-07,30.0,26270.0,619.0
2023-03-07,31.0,25623.0,788.0
2023-03-07,32.0,25308.0,659.0
2023-03-07,33.0,25122.0,883.0
2023-03-07,34.0,23076.0,426.0
2023-03-07,35.0,23070.0,969.0
2023-03-07,36.0,22127.0,927.0
2023-03-07,37.0,19735.0,-665.0
2023-03-07,38.0,20427.0,-728.0
2023-03-07,39.0,23905.0,1462.0
2023-03-07,40.0,25190.0,715.0
2023-03-07,41.0,26373.0,849.0
2023-03-07,42.0,27204.0,432.0
2023-03-07,43.0,28477.0,1031.0
2023-03-07,44.0,29814.0,2069.0
2023-03-07,45.0,30542.0,1586.0
2023-03-07,46.0,31972.0,1156.0
2023-03-07,47.0,33698.0,1232.0
2023-03-07,48.0,34600.0,1066.0
2023-03-08,1.0,34580.0,687.0
2023-03-08,2.0,34267.0,456.0
2023-03-08,3.0,34076.0,290.0
2023-03-08,4.0,34800.0,750.0
2023-03-08,5.0,35277.0,584.0
2023-03-08,6.0,35578.0,708.0
2023-03-08,7.0,35734.0,783.0
2023-03-08,8.0,36289.0,939.0
2023-03-08,9.0,35929.0,362.0
2023-03-08,10.0,35890.0,414.0
2023-03-08,11.0,32990.0,-403.0
2023-03-08,12.0,31968.0,-328.0
2023-03-08,13.0,30286.0,-259.0
2023-03-08,14.0,28657.0,-543.0
2023-03-08,15.0,28178.0,-585.0
2023-03-08,16.0,27089.0,-722.0
2023-03-08,17.0,26649.0,-317.0
2023-03-08,18.0,26452.0,-270.0
2023-03-08,19.0,26273.0,-190.0
2023-03-08,20.0,26304.0,-159.0
2023-03-08,21.0,27976.0,1219.0
2023-03-08,22.0,27937.0,1173.0
2023-03-08,23.0,28160.0,1405.0
2023-03-08,24.0,28223.0,1435.0
2023-03-08,25.0,28023.0,1000.0
2023-03-08,26.0,27909.0,733.0
2023-03-08,27.0,26885.0,170.0
2023-03-08,28.0,26855.0,522.0
2023-03-08,29.0,25618.0,-321.0
2023-03-08,30.0,25892.0,161.0
2023-03-08,31.0,25694.0,125.0
2023-03-08,32.0,24948.0,178.0
2023-03-08,33.0,24265.0,561.0
2023-03-08,34.0,23232.0,-140.0
2023-03-08,35.0,21857.0,-517.0
2023-03-08,36.0,20950.0,-667.0
2023-03-08,37.0,20576.0,-96.0
2023-03-08,38.0,20601.0,-342.0
2023-03-08,39.0,23952.0,387.0
2023-03-08,40.0,24901.0,583.0
2023-03-08,41.0,25656.0,703.0
2023-03-08,42.0,26643.0,269.0
2023-03-08,43.0,28374.0,-94.0
2023-03-08,44.0,30283.0,-127.0
2023-03-08,45.0,31488.0,-20.0
2023-03-08,46.0,32979.0,-12.0
2023-03-08,47.0,35696.0,181.0
2023-03-08,48.0,37206.0,944.0
2023-03-09,1.0,37603.0,1410.0
2023-03-09,2.0,37189.0,1043.0
2023-03-09,3.0,37405.0,945.0
2023-03-09,4.0,37702.0,1028.0
2023-03-09,5.0,38080.0,1141.0
2023-03-09,6.0,38462.0,1362.0
2023-03-09,7.0,39043.0,1780.0
2023-03-09,8.0,39473.0,2015.0
2023-03-09,9.0,39409.0,2208.0
2023-03-09,10.0,39550.0,2392.0
2023-03-09,11.0,36739.0,1248.0
2023-03-09,12.0,35846.0,1640.0
2023-03-09,13.0,31277.0,-129.0
2023-03-09,14.0,28795.0,-121.0
2023-03-09,15.0,27683.0,395.0
2023-03-09,16.0,26087.0,-607.0
2023-03-09,17.0,25229.0,-606.0
2023-03-09,18.0,25284.0,-338.0
2023-03-09,19.0,25355.0,-271.0
2023-03-09,20.0,25123.0,-305.0
2023-03-09,21.0,25958.0,524.0
2023-03-09,22.0,25595.0,352.0
2023-03-09,23.0,26286.0,978.0
2023-03-09,24.0,26526.0,1218.0
2023-03-09,25.0,26574.0,1370.0
2023-03-09,26.0,26694.0,1467.0
2023-03-09,27.0,26121.0,1079.0
2023-03-09,28.0,26701.0,1849.0
2023-03-09,29.0,25207.0,824.0
2023-03-09,30.0,25347.0,1099.0
2023-03-09,31.0,23463.0,64.0
2023-03-09,32.0,23214.0,135.0
2023-03-09,33.0,22119.0,-423.0
2023-03-09,34.0,21886.0,-336.0
2023-03-09,35.0,20060.0,-873.0
2023-03-09,36.0,19620.0,-900.0
2023-03-09,37.0,19760.0,-830.0
2023-03-09,38.0,20168.0,-426.0
2023-03-09,39.0,22716.0,-825.0
2023-03-09,40.0,23585.0,-1577.0
2023-03-09,41.0,28351.0,-338.0
2023-03-09,42.0,29329.0,-1060.0
2023-03-09,43.0,31473.0,-799.0
2023-03-09,44.0,32824.0,-76.0
2023-03-09,45.0,33286.0,21.0
2023-03-09,46.0,34523.0,323.0
2023-03-09,47.0,35492.0,30.0
2023-03-09,48.0,36453.0,751.0
2023-03-10,1.0,37237.0,1281.0
2023-03-10,2.0,36852.0,796.0
2023-03-10,3.0,36795.0,964.0
2023-03-10,4.0,37186.0,1050.0
2023-03-10,5.0,37356.0,807.0
2023-03-10,6.0,37994.0,713.0
2023-03-10,7.0,37564.0,122.0
2023-03-10,8.0,37957.0,482.0
2023-03-10,9.0,37841.0,21.0
2023-03-10,10.0,37962.0,170.0
2023-03-10,11.0,37861.0,75.0
2023-03-10,12.0,37083.0,-52.0
2023-03-10,13.0,33798.0,-640.0
2023-03-10,14.0,31368.0,617.0
2023-03-10,15.0,27668.0,-231.0
2023-03-10,16.0,26258.0,-620.0
2023-03-10,17.0,26619.0,-376.0
2023-03-10,18.0,26103.0,-955.0
2023-03-10,19.0,27194.0,-81.0
2023-03-10,20.0,27307.0,-349.0
2023-03-10,21.0,27662.0,-55.0
2023-03-10,22.0,27794.0,-291.0
2023-03-10,23.0,27523.0,-82.0
2023-03-10,24.0,27593.0,-262.0
2023-03-10,25.0,27662.0,329.0
2023-03-10,26.0,28105.0,392.0
2023-03-10,27.0,27738.0,-55.0
2023-03-10,28.0,28795.0,214.0
2023-03-10,29.0,29268.0,-178.0
2023-03-10,30.0,30067.0,477.0
2023-03-10,31.0,29153.0,508.0
2023-03-10,32.0,28451.0,-116.0
2023-03-10,33.0,27612.0,-200.0
2023-03-10,34.0,26541.0,-391.0
2023-03-10,35.0,26551.0,53.0
2023-03-10,36.0,25217.0,-500.0
2023-03-10,37.0,24077.0,-1157.0
2023-03-10,38.0,23986.0,-1139.0
2023-03-10,39.0,25637.0,-912.0
2023-03-10,40.0,26485.0,-820.0
2023-03-10,41.0,26969.0,-1386.0
2023-03-10,42.0,28128.0,-753.0
2023-03-10,43.0,29757.0,-455.0
2023-03-10,44.0,31065.0,-153.0
2023-03-10,45.0,32461.0,219.0
2023-03-10,46.0,34234.0,305.0
2023-03-10,47.0,35890.0,216.0
2023-03-10,48.0,36022.0,305.0
2023-03-11,1.0,36433.0,541.0
2023-03-11,2.0,36010.0,193.0
2023-03-11,3.0,36236.0,209.0
2023-03-11,4.0,36862.0,749.0
2023-03-11,5.0,36869.0,718.0
2023-03-11,6.0,36991.0,730.0
2023-03-11,7.0,37417.0,1163.0
2023-03-11,8.0,37774.0,1123.0
2023-03-11,9.0,37459.0,734.0
2023-03-11,10.0,37759.0,1153.0
2023-03-11,11.0,37759.0,333.0
2023-03-11,12.0,37939.0,531.0
2023-03-11,13.0,36705.0,-420.0
2023-03-11,14.0,35687.0,-424.0
2023-03-11,15.0,34540.0,-577.0
2023-03-11,16.0,33596.0,-916.0
2023-03-11,17.0,32167.0,-1295.0
2023-03-11,18.0,31253.0,-1428.0
2023-03-11,19.0,31022.0,-1286.0
2023-03-11,20.0,31380.0,-783.0
2023-03-11,21.0,29644.0,-2273.0
2023-03-11,22.0,29723.0,-2212.0
2023-03-11,23.0,30186.0,-2034.0
2023-03-11,24.0,30173.0,-1939.0
2023-03-11,25.0,32369.0,165.0
2023-03-11,26.0,32552.0,540.0
2023-03-11,27.0,32426.0,70.0
2023-03-11,28.0,32425.0,-107.0
2023-03-11,29.0,32616.0,360.0
2023-03-11,30.0,32808.0,674.0
2023-03-11,31.0,32467.0,1106.0
2023-03-11,32.0,32427.0,1414.0
2023-03-11,33.0,31486.0,884.0
2023-03-11,34.0,30428.0,407.0
2023-03-11,35.0,28509.0,-246.0
2023-03-11,36.0,27592.0,-334.0
2023-03-11,37.0,26000.0,-1071.0
2023-03-11,38.0,26574.0,-5.0
2023-03-11,39.0,28166.0,582.0
2023-03-11,40.0,29178.0,1360.0
2023-03-11,41.0,29790.0,539.0
2023-03-11,42.0,30816.0,-105.0
2023-03-11,43.0,32456.0,-731.0
2023-03-11,44.0,33532.0,-287.0
2023-03-11,45.0,33029.0,-329.0
2023-03-11,46.0,34430.0,198.0
2023-03-11,47.0,34674.0,409.0
2023-03-11,48.0,35012.0,936.0
2023-03-12,1.0,34574.0,799.0
2023-03-12,2.0,34300.0,603.0
2023-03-12,3.0,34219.0,471.0
2023-03-12,4.0,34742.0,1006.0
2023-03-12,5.0,34422.0,718.0
2023-03-12,6.0,34321.0,466.0
2023-03-12,7.0,33642.0,-22.0
2023-03-12,8.0,34092.0,329.0
2023-03-12,9.0,33950.0,479.0
2023-03-12,10.0,33911.0,268.0
2023-03-12,11.0,33125.0,-110.0
2023-03-12,12.0,32993.0,-274.0
2023-03-12,13.0,32206.0,-1223.0
2023-03-12,14.0,31750.0,-1730.0
2023-03-12,15.0,31925.0,-1600.0
2023-03-12,16.0,32087.0,-1623.0
2023-03-12,17.0,33659.0,-1167.0
2023-03-12,18.0,34068.0,-1176.0
2023-03-12,19.0,35419.0,-151.0
2023-03-12,20.0,35484.0,-121.0
2023-03-12,21.0,35510.0,-85.0
2023-03-12,22.0,35219.0,-231.0
2023-03-12,23.0,34695.0,-135.0
2023-03-12,24.0,34554.0,-367.0
2023-03-12,25.0,34567.0,-412.0
2023-03-12,26.0,34372.0,-500.0
2023-03-12,27.0,33869.0,-1097.0
2023-03-12,28.0,33680.0,-1293.0
2023-03-12,29.0,33161.0,-1525.0
2023-03-12,30.0,33049.0,-971.0
2023-03-12,31.0,32666.0,249.0
2023-03-12,32.0,31639.0,201.0
2023-03-12,33.0,30661.0,451.0
2023-03-12,34.0,28858.0,-776.0
2023-03-12,35.0,28859.0,361.0
2023-03-12,36.0,27725.0,-42.0
2023-03-12,37.0,27403.0,-653.0
2023-03-12,38.0,27514.0,-832.0
2023-03-12,39.0,28471.0,-561.0
2023-03-12,40.0,29646.0,-24.0
2023-03-12,41.0,30473.0,-317.0
2023-03-12,42.0,31694.0,-287.0
2023-03-12,43.0,32238.0,-1072.0
2023-03-12,44.0,33754.0,-239.0
2023-03-12,45.0,33931.0,-756.0
2023-03-12,46.0,34799.0,-96.0
2023-03-12,47.0,33425.0,-1103.0
2023-03-12,48.0,34738.0,-276.0
2023-03-13,1.0,34479.0,-390.0
2023-03-13,2.0,34209.0,-517.0
2023-03-13,3.0,34222.0,-248.0
2023-03-13,4.0,34666.0,360.0
2023-03-13,5.0,33588.0,-589.0
2023-03-13,6.0,33618.0,-391.0
2023-03-13,7.0,33373.0,-423.0
2023-03-13,8.0,33514.0,-153.0
2023-03-13,9.0,32001.0,-1163.0
2023-03-13,10.0,31832.0,-1092.0
2023-03-13,11.0,30949.0,-1787.0
2023-03-13,12.0,30126.0,-2328.0
2023-03-13,13.0,30999.0,-1263.0
2023-03-13,14.0,29643.0,-1995.0
2023-03-13,15.0,32119.0,-45.0
2023-03-13,16.0,30750.0,-1185.0
2023-03-13,17.0,31016.0,-2.0
2023-03-13,18.0,30329.0,-277.0
2023-03-13,19.0,30839.0,570.0
2023-03-13,20.0,31189.0,72.0
2023-03-13,21.0,31403.0,852.0
2023-03-13,22.0,31830.0,1268.0
2023-03-13,23.0,32270.0,1216.0
2023-03-13,24.0,32202.0,1280.0
2023-03-13,25.0,31860.0,694.0
2023-03-13,26.0,32440.0,429.0
2023-03-13,27.0,31251.0,-450.0
2023-03-13,28.0,31737.0,-365.0
2023-03-13,29.0,31752.0,-163.0
2023-03-13,30.0,32257.0,36.0
2023-03-13,31.0,32875.0,1216.0
2023-03-13,32.0,32064.0,771.0
2023-03-13,33.0,31051.0,139.0
2023-03-13,34.0,29403.0,44.0
2023-03-13,35.0,28434.0,-153.0
2023-03-13,36.0,26998.0,-973.0
2023-03-13,37.0,26166.0,-1636.0
2023-03-13,38.0,25508.0,-1793.0
2023-03-13,39.0,26187.0,-1041.0
2023-03-13,40.0,27740.0,-721.0
2023-03-13,41.0,29085.0,-396.0
2023-03-13,42.0,29560.0,-919.0
2023-03-13,43.0,30939.0,-1278.0
2023-03-13,44.0,31512.0,-1283.0
2023-03-13,45.0,30625.0,-3828.0
2023-03-13,46.0,31990.0,-3245.0
2023-03-13,47.0,32383.0,-2900.0
2023-03-13,48.0,32523.0,-2912.0
2023-03-14,1.0,33224.0,-2331.0
2023-03-14,2.0,33223.0,-2139.0
2023-03-14,3.0,33172.0,-2315.0
2023-03-14,4.0,33729.0,-1576.0
2023-03-14,5.0,33668.0,-1784.0
2023-03-14,6.0,33767.0,-1823.0
2023-03-14,7.0,33461.0,-1972.0
2023-03-14,8.0,33768.0,-1648.0
2023-03-14,9.0,33916.0,-1814.0
2023-03-14,10.0,34285.0,-1460.0
2023-03-14,11.0,35060.0,-1266.0
2023-03-14,12.0,34280.0,-1441.0
2023-03-14,13.0,33667.0,-985.0
2023-03-14,14.0,31850.0,-1248.0
2023-03-14,15.0,32680.0,535.0
2023-03-14,16.0,31983.0,490.0
2023-03-14,17.0,30830.0,-495.0
2023-03-14,18.0,30701.0,-694.0
2023-03-14,19.0,30781.0,-319.0
2023-03-14,20.0,29849.0,-1166.0
2023-03-14,21.0,30767.0,-1544.0
2023-03-14,22.0,31436.0,-802.0
2023-03-14,23.0,32710.0,-381.0
2023-03-14,24.0,33039.0,24.0
2023-03-14,25.0,33720.0,862.0
2023-03-14,26.0,34395.0,1164.0
2023-03-14,27.0,34587.0,1020.0
2023-03-14,28.0,34756.0,715.0
2023-03-14,29.0,34563.0,969.0
2023-03-14,30.0,33817.0,910.0
2023-03-14,31.0,32782.0,562.0
2023-03-14,32.0,31533.0,1119.0
2023-03-14,33.0,28922.0,672.0
2023-03-14,34.0,27133.0,94.0
2023-03-14,35.0,24790.0,-136.0
2023-03-14,36.0,24164.0,-323.0
2023-03-14,37.0,21935.0,-813.0
2023-03-14,38.0,21607.0,-1460.0
2023-03-14,39.0,24111.0,-439.0
2023-03-14,40.0,25336.0,27.0
2023-03-14,41.0,27014.0,261.0
2023-03-14,42.0,28905.0,285.0
2023-03-14,43.0,30418.0,538.0
2023-03-14,44.0,31484.0,751.0
2023-03-14,45.0,32015.0,366.0
2023-03-14,46.0,33808.0,873.0
2023-03-14,47.0,35420.0,2345.0
2023-03-14,48.0,36538.0,2804.0
2023-03-15,1.0,35712.0,1629.0
2023-03-15,2.0,35370.0,1162.0
2023-03-15,3.0,36336.0,1822.0
2023-03-15,4.0,36336.0,2119.0
2023-03-15,5.0,36365.0,1897.0
2023-03-15,6.0,36491.0,1839.0
2023-03-15,7.0,36874.0,2146.0
2023-03-15,8.0,37213.0,2254.0
2023-03-15,9.0,36312.0,986.0
2023-03-15,10.0,36718.0,1748.0
2023-03-15,11.0,34908.0,958.0
2023-03-15,12.0,34703.0,1640.0
2023-03-15,13.0,32367.0,1011.0
2023-03-15,14.0,30046.0,1161.0
2023-03-15,15.0,30555.0,1538.0
2023-03-15,16.0,29342.0,977.0
2023-03-15,17.0,29223.0,870.0
2023-03-15,18.0,28829.0,724.0
2023-03-15,19.0,28644.0,379.0
2023-03-15,20.0,27843.0,892.0
2023-03-15,21.0,28285.0,1005.0
2023-03-15,22.0,28185.0,994.0
2023-03-15,23.0,29495.0,852.0
2023-03-15,24.0,29570.0,874.0
2023-03-15,25.0,29462.0,1116.0
2023-03-15,26.0,29735.0,1606.0
2023-03-15,27.0,29560.0,1553.0
2023-03-15,28.0,30256.0,1390.0
2023-03-15,29.0,30245.0,2044.0
2023-03-15,30.0,30435.0,2269.0
2023-03-15,31.0,28850.0,2331.0
2023-03-15,32.0,28230.0,2545.0
2023-03-15,33.0,26693.0,1976.0
2023-03-15,34.0,25595.0,1947.0
2023-03-15,35.0,23130.0,772.0
2023-03-15,36.0,22003.0,564.0
2023-03-15,37.0,20991.0,252.0
2023-03-15,38.0,20595.0,111.0
2023-03-15,39.0,21752.0,379.0
2023-03-15,40.0,23343.0,1164.0
2023-03-15,41.0,25122.0,1307.0
2023-03-15,42.0,26530.0,86.0
2023-03-15,43.0,28778.0,306.0
2023-03-15,44.0,30048.0,92.0
2023-03-15,45.0,31199.0,601.0
2023-03-15,46.0,33377.0,615.0
2023-03-15,47.0,34069.0,257.0
2023-03-15,48.0,34682.0,787.0
2023-03-16,1.0,34765.0,1255.0
2023-03-16,2.0,34377.0,892.0
2023-03-16,3.0,34785.0,1093.0
2023-03-16,4.0,35223.0,1396.0
2023-03-16,5.0,35003.0,1136.0
2023-03-16,6.0,34933.0,1040.0
2023-03-16,7.0,35055.0,822.0
