settlementDate,settlementPeriod,System total load Consumption
2022-02-02,21.0,40241.0
2022-02-02,22.0,40243.0
2022-02-02,23.0,40228.0
2022-02-02,24.0,40586.0
2022-02-02,25.0,40819.0
2022-02-02,26.0,40663.0
2022-02-02,27.0,39942.0
2022-02-02,28.0,39439.0
2022-02-02,29.0,39409.0
2022-02-02,30.0,39369.0
2022-02-02,31.0,39430.0
2022-02-02,32.0,39295.0
2022-02-02,33.0,39748.0
2022-02-02,34.0,41197.0
2022-02-02,35.0,42717.0
2022-02-02,36.0,43270.0
2022-02-02,37.0,43228.0
2022-02-02,38.0,42537.0
2022-02-02,39.0,41320.0
2022-02-02,40.0,40219.0
2022-02-02,41.0,38898.0
2022-02-02,42.0,37110.0
2022-02-02,43.0,35153.0
2022-02-02,44.0,33028.0
2022-02-02,45.0,31113.0
2022-02-02,46.0,29264.0
2022-02-02,47.0,27660.0
2022-02-02,48.0,26949.0
2022-02-03,1.0,27553.0
2022-02-03,2.0,27564.0
2022-02-03,3.0,27071.0
2022-02-03,4.0,26482.0
2022-02-03,5.0,26131.0
2022-02-03,6.0,25887.0
2022-02-03,7.0,25483.0
2022-02-03,8.0,25235.0
2022-02-03,9.0,25199.0
2022-02-03,10.0,25649.0
2022-02-03,11.0,26655.0
2022-02-03,12.0,28944.0
2022-02-03,13.0,31806.0
2022-02-03,14.0,34478.0
2022-02-03,15.0,36565.0
2022-02-03,16.0,37942.0
2022-02-03,17.0,39189.0
2022-02-03,18.0,39810.0
2022-02-03,19.0,40238.0
2022-02-03,20.0,40412.0
2022-02-03,21.0,40623.0
2022-02-03,22.0,40954.0
2022-02-03,23.0,41086.0
2022-02-03,24.0,41246.0
2022-02-03,25.0,41182.0
2022-02-03,26.0,40699.0
2022-02-03,27.0,40020.0
2022-02-03,28.0,39585.0
2022-02-03,29.0,39475.0
2022-02-03,30.0,39372.0
2022-02-03,31.0,39357.0
2022-02-03,32.0,39529.0
2022-02-03,33.0,40138.0
2022-02-03,34.0,41069.0
2022-02-03,35.0,42439.0
2022-02-03,36.0,43456.0
2022-02-03,37.0,43145.0
2022-02-03,38.0,42185.0
2022-02-03,39.0,41349.0
2022-02-03,40.0,40423.0
2022-02-03,41.0,38883.0
2022-02-03,42.0,37058.0
2022-02-03,43.0,35056.0
2022-02-03,44.0,32953.0
2022-02-03,45.0,31120.0
2022-02-03,46.0,29276.0
2022-02-03,47.0,27635.0
2022-02-03,48.0,26994.0
2022-02-04,1.0,27103.0
2022-02-04,2.0,27181.0
2022-02-04,3.0,26687.0
2022-02-04,4.0,26045.0
2022-02-04,5.0,25641.0
2022-02-04,6.0,25330.0
2022-02-04,7.0,24970.0
2022-02-04,8.0,24784.0
2022-02-04,9.0,24830.0
2022-02-04,10.0,25382.0
2022-02-04,11.0,26337.0
2022-02-04,12.0,28572.0
2022-02-04,13.0,31795.0
2022-02-04,14.0,35029.0
2022-02-04,15.0,37394.0
2022-02-04,16.0,38356.0
2022-02-04,17.0,39044.0
2022-02-04,18.0,39990.0
2022-02-04,19.0,40901.0
2022-02-04,20.0,41055.0
2022-02-04,21.0,41093.0
2022-02-04,22.0,41079.0
2022-02-04,23.0,40990.0
2022-02-04,24.0,41163.0
2022-02-04,25.0,41117.0
2022-02-04,26.0,40858.0
2022-02-04,27.0,40543.0
2022-02-04,28.0,40174.0
2022-02-04,29.0,39788.0
2022-02-04,30.0,39301.0
2022-02-04,31.0,39081.0
2022-02-04,32.0,39630.0
2022-02-04,33.0,40444.0
2022-02-04,34.0,41356.0
2022-02-04,35.0,42728.0
2022-02-04,36.0,43595.0
2022-02-04,37.0,43323.0
2022-02-04,38.0,42638.0
2022-02-04,39.0,41553.0
2022-02-04,40.0,39878.0
2022-02-04,41.0,38046.0
2022-02-04,42.0,36552.0
2022-02-04,43.0,35146.0
2022-02-04,44.0,33317.0
2022-02-04,45.0,31547.0
2022-02-04,46.0,29889.0
2022-02-04,47.0,28463.0
2022-02-04,48.0,27846.0
2022-02-05,1.0,27921.0
2022-02-05,2.0,27951.0
2022-02-05,3.0,27253.0
2022-02-05,4.0,26424.0
2022-02-05,5.0,25960.0
2022-02-05,6.0,25470.0
2022-02-05,7.0,24995.0
2022-02-05,8.0,24712.0
2022-02-05,9.0,24580.0
2022-02-05,10.0,24622.0
2022-02-05,11.0,24730.0
2022-02-05,12.0,25538.0
2022-02-05,13.0,26735.0
2022-02-05,14.0,28165.0
2022-02-05,15.0,29341.0
2022-02-05,16.0,30644.0
2022-02-05,17.0,32468.0
2022-02-05,18.0,34189.0
2022-02-05,19.0,35755.0
2022-02-05,20.0,36808.0
2022-02-05,21.0,37552.0
2022-02-05,22.0,38017.0
2022-02-05,23.0,38269.0
2022-02-05,24.0,38337.0
2022-02-05,25.0,38123.0
2022-02-05,26.0,37662.0
2022-02-05,27.0,37266.0
2022-02-05,28.0,36789.0
2022-02-05,29.0,36153.0
2022-02-05,30.0,35855.0
2022-02-05,31.0,35628.0
2022-02-05,32.0,35920.0
2022-02-05,33.0,36968.0
2022-02-05,34.0,38703.0
2022-02-05,35.0,40112.0
2022-02-05,36.0,40098.0
2022-02-05,37.0,39262.0
2022-02-05,38.0,38251.0
2022-02-05,39.0,37263.0
2022-02-05,40.0,35854.0
2022-02-05,41.0,34487.0
2022-02-05,42.0,33342.0
2022-02-05,43.0,32140.0
2022-02-05,44.0,30807.0
2022-02-05,45.0,29572.0
2022-02-05,46.0,28385.0
2022-02-05,47.0,27276.0
2022-02-05,48.0,26769.0
2022-02-06,1.0,26906.0
2022-02-06,2.0,26981.0
2022-02-06,3.0,26302.0
2022-02-06,4.0,25760.0
2022-02-06,5.0,25362.0
2022-02-06,6.0,24876.0
2022-02-06,7.0,24219.0
2022-02-06,8.0,23654.0
2022-02-06,9.0,23316.0
2022-02-06,10.0,23379.0
2022-02-06,11.0,23648.0
2022-02-06,12.0,24271.0
2022-02-06,13.0,25108.0
2022-02-06,14.0,25994.0
2022-02-06,15.0,26875.0
2022-02-06,16.0,27990.0
2022-02-06,17.0,29728.0
2022-02-06,18.0,31390.0
2022-02-06,19.0,32891.0
2022-02-06,20.0,34220.0
2022-02-06,21.0,35186.0
2022-02-06,22.0,36035.0
2022-02-06,23.0,36660.0
2022-02-06,24.0,36943.0
2022-02-06,25.0,37047.0
2022-02-06,26.0,36890.0
2022-02-06,27.0,36425.0
2022-02-06,28.0,35990.0
2022-02-06,29.0,35691.0
2022-02-06,30.0,35545.0
2022-02-06,31.0,35831.0
2022-02-06,32.0,36435.0
2022-02-06,33.0,37447.0
2022-02-06,34.0,39397.0
2022-02-06,35.0,41363.0
2022-02-06,36.0,41649.0
2022-02-06,37.0,40776.0
2022-02-06,38.0,40124.0
2022-02-06,39.0,39277.0
2022-02-06,40.0,37917.0
2022-02-06,41.0,36419.0
2022-02-06,42.0,34973.0
2022-02-06,43.0,33365.0
2022-02-06,44.0,31528.0
2022-02-06,45.0,29944.0
2022-02-06,46.0,28331.0
2022-02-06,47.0,26814.0
2022-02-06,48.0,26050.0
2022-02-07,1.0,26448.0
2022-02-07,2.0,26579.0
2022-02-07,3.0,26243.0
2022-02-07,4.0,25718.0
2022-02-07,5.0,25535.0
2022-02-07,6.0,25479.0
2022-02-07,7.0,25232.0
2022-02-07,8.0,25081.0
2022-02-07,9.0,24939.0
2022-02-07,10.0,25124.0
2022-02-07,11.0,26133.0
2022-02-07,12.0,28735.0
2022-02-07,13.0,32273.0
2022-02-07,14.0,35862.0
2022-02-07,15.0,38424.0
2022-02-07,16.0,39132.0
2022-02-07,17.0,39437.0
2022-02-07,18.0,40297.0
2022-02-07,19.0,41372.0
2022-02-07,20.0,41689.0
2022-02-07,21.0,41780.0
2022-02-07,22.0,41787.0
2022-02-07,23.0,41751.0
2022-02-07,24.0,42016.0
2022-02-07,25.0,42358.0
2022-02-07,26.0,41637.0
2022-02-07,27.0,40950.0
2022-02-07,28.0,40973.0
2022-02-07,29.0,40809.0
2022-02-07,30.0,40758.0
2022-02-07,31.0,40961.0
2022-02-07,32.0,41431.0
2022-02-07,33.0,42078.0
2022-02-07,34.0,43380.0
2022-02-07,35.0,44435.0
2022-02-07,36.0,44298.0
2022-02-07,37.0,43643.0
2022-02-07,38.0,42914.0
2022-02-07,39.0,42001.0
2022-02-07,40.0,40553.0
2022-02-07,41.0,38794.0
2022-02-07,42.0,37015.0
2022-02-07,43.0,35125.0
2022-02-07,44.0,33093.0
2022-02-07,45.0,31309.0
2022-02-07,46.0,29454.0
2022-02-07,47.0,27744.0
2022-02-07,48.0,27081.0
2022-02-08,1.0,27334.0
2022-02-08,2.0,27484.0
2022-02-08,3.0,26921.0
2022-02-08,4.0,26291.0
2022-02-08,5.0,25896.0
2022-02-08,6.0,25602.0
2022-02-08,7.0,25181.0
2022-02-08,8.0,24899.0
2022-02-08,9.0,24865.0
2022-02-08,10.0,25339.0
2022-02-08,11.0,26295.0
2022-02-08,12.0,28481.0
2022-02-08,13.0,31223.0
2022-02-08,14.0,33803.0
2022-02-08,15.0,35855.0
2022-02-08,16.0,37329.0
2022-02-08,17.0,38705.0
2022-02-08,18.0,39688.0
2022-02-08,19.0,40221.0
2022-02-08,20.0,40106.0
2022-02-08,21.0,40137.0
2022-02-08,22.0,40490.0
2022-02-08,23.0,40823.0
2022-02-08,24.0,41103.0
2022-02-08,25.0,41166.0
2022-02-08,26.0,40919.0
2022-02-08,27.0,40541.0
2022-02-08,28.0,40225.0
2022-02-08,29.0,39946.0
2022-02-08,30.0,39707.0
2022-02-08,31.0,39760.0
2022-02-08,32.0,40025.0
2022-02-08,33.0,40562.0
2022-02-08,34.0,41386.0
2022-02-08,35.0,42799.0
2022-02-08,36.0,43887.0
2022-02-08,37.0,43503.0
2022-02-08,38.0,42311.0
2022-02-08,39.0,41261.0
2022-02-08,40.0,40124.0
2022-02-08,41.0,38394.0
2022-02-08,42.0,36518.0
2022-02-08,43.0,34622.0
2022-02-08,44.0,32599.0
2022-02-08,45.0,30782.0
2022-02-08,46.0,28948.0
2022-02-08,47.0,27351.0
2022-02-08,48.0,26694.0
2022-02-09,1.0,26948.0
2022-02-09,2.0,27109.0
2022-02-09,3.0,26603.0
2022-02-09,4.0,26024.0
2022-02-09,5.0,25689.0
2022-02-09,6.0,25456.0
2022-02-09,7.0,25108.0
2022-02-09,8.0,24902.0
2022-02-09,9.0,24927.0
2022-02-09,10.0,25451.0
2022-02-09,11.0,26446.0
2022-02-09,12.0,28681.0
2022-02-09,13.0,31471.0
2022-02-09,14.0,34094.0
2022-02-09,15.0,36151.0
2022-02-09,16.0,37594.0
2022-02-09,17.0,38863.0
2022-02-09,18.0,39770.0
2022-02-09,19.0,40331.0
2022-02-09,20.0,40272.0
2022-02-09,21.0,40389.0
2022-02-09,22.0,40770.0
2022-02-09,23.0,40986.0
2022-02-09,24.0,41141.0
2022-02-09,25.0,41078.0
2022-02-09,26.0,40734.0
2022-02-09,27.0,40306.0
2022-02-09,28.0,40010.0
2022-02-09,29.0,39791.0
2022-02-09,30.0,39645.0
2022-02-09,31.0,39717.0
2022-02-09,32.0,39981.0
2022-02-09,33.0,40568.0
2022-02-09,34.0,41407.0
2022-02-09,35.0,42790.0
2022-02-09,36.0,43826.0
2022-02-09,37.0,43419.0
2022-02-09,38.0,42255.0
2022-02-09,39.0,41283.0
2022-02-09,40.0,40218.0
2022-02-09,41.0,38522.0
2022-02-09,42.0,36623.0
2022-02-09,43.0,34752.0
2022-02-09,44.0,32752.0
2022-02-09,45.0,30899.0
2022-02-09,46.0,29024.0
2022-02-09,47.0,27444.0
2022-02-09,48.0,26924.0
2022-02-10,1.0,27234.0
2022-02-10,2.0,27587.0
2022-02-10,3.0,27051.0
2022-02-10,4.0,26537.0
2022-02-10,5.0,26106.0
2022-02-10,6.0,25771.0
2022-02-10,7.0,25355.0
2022-02-10,8.0,25028.0
2022-02-10,9.0,25195.0
2022-02-10,10.0,25865.0
2022-02-10,11.0,26939.0
2022-02-10,12.0,29207.0
2022-02-10,13.0,32326.0
2022-02-10,14.0,35265.0
2022-02-10,15.0,37412.0
2022-02-10,16.0,38752.0
2022-02-10,17.0,39860.0
2022-02-10,18.0,40753.0
2022-02-10,19.0,41189.0
2022-02-10,20.0,41079.0
2022-02-10,21.0,40937.0
2022-02-10,22.0,40954.0
2022-02-10,23.0,41296.0
2022-02-10,24.0,41984.0
2022-02-10,25.0,42480.0
2022-02-10,26.0,41895.0
2022-02-10,27.0,41377.0
2022-02-10,28.0,41657.0
2022-02-10,29.0,41530.0
2022-02-10,30.0,41431.0
2022-02-10,31.0,41385.0
2022-02-10,32.0,41457.0
2022-02-10,33.0,41565.0
2022-02-10,34.0,42168.0
2022-02-10,35.0,43529.0
2022-02-10,36.0,44292.0
2022-02-10,37.0,44323.0
2022-02-10,38.0,44132.0
2022-02-10,39.0,43256.0
2022-02-10,40.0,41795.0
2022-02-10,41.0,40170.0
2022-02-10,42.0,38332.0
2022-02-10,43.0,36249.0
2022-02-10,44.0,34001.0
2022-02-10,45.0,32041.0
2022-02-10,46.0,30101.0
2022-02-10,47.0,28493.0
2022-02-10,48.0,27894.0
2022-02-11,1.0,28215.0
2022-02-11,2.0,28332.0
2022-02-11,3.0,27908.0
2022-02-11,4.0,27560.0
2022-02-11,5.0,27213.0
2022-02-11,6.0,26780.0
2022-02-11,7.0,26322.0
2022-02-11,8.0,26166.0
2022-02-11,9.0,26110.0
2022-02-11,10.0,26337.0
2022-02-11,11.0,26942.0
2022-02-11,12.0,28435.0
2022-02-11,13.0,30501.0
2022-02-11,14.0,32707.0
2022-02-11,15.0,35111.0
2022-02-11,16.0,37218.0
2022-02-11,17.0,38921.0
2022-02-11,18.0,40030.0
2022-02-11,19.0,40728.0
2022-02-11,20.0,41081.0
2022-02-11,21.0,41344.0
2022-02-11,22.0,41389.0
2022-02-11,23.0,41326.0
2022-02-11,24.0,41593.0
2022-02-11,25.0,41615.0
2022-02-11,26.0,41081.0
2022-02-11,27.0,40811.0
2022-02-11,28.0,40815.0
2022-02-11,29.0,40628.0
2022-02-11,30.0,40176.0
2022-02-11,31.0,40050.0
2022-02-11,32.0,40251.0
2022-02-11,33.0,40974.0
2022-02-11,34.0,42335.0
2022-02-11,35.0,43257.0
2022-02-11,36.0,43161.0
2022-02-11,37.0,42772.0
2022-02-11,38.0,41850.0
2022-02-11,39.0,40221.0
2022-02-11,40.0,38974.0
2022-02-11,41.0,38188.0
2022-02-11,42.0,36989.0
2022-02-11,43.0,35161.0
2022-02-11,44.0,33427.0
2022-02-11,45.0,31977.0
2022-02-11,46.0,30370.0
2022-02-11,47.0,28638.0
2022-02-11,48.0,27994.0
2022-02-12,1.0,28097.0
2022-02-12,2.0,28237.0
2022-02-12,3.0,27569.0
2022-02-12,4.0,26884.0
2022-02-12,5.0,26441.0
2022-02-12,6.0,25971.0
2022-02-12,7.0,25422.0
2022-02-12,8.0,25007.0
2022-02-12,9.0,24798.0
2022-02-12,10.0,24946.0
2022-02-12,11.0,25178.0
2022-02-12,12.0,26071.0
2022-02-12,13.0,27392.0
2022-02-12,14.0,28725.0
2022-02-12,15.0,29641.0
2022-02-12,16.0,31035.0
2022-02-12,17.0,33396.0
2022-02-12,18.0,35145.0
2022-02-12,19.0,36360.0
2022-02-12,20.0,37294.0
2022-02-12,21.0,37883.0
2022-02-12,22.0,38099.0
2022-02-12,23.0,38261.0
2022-02-12,24.0,38313.0
2022-02-12,25.0,38187.0
2022-02-12,26.0,37874.0
2022-02-12,27.0,37365.0
2022-02-12,28.0,36967.0
2022-02-12,29.0,36811.0
2022-02-12,30.0,36691.0
2022-02-12,31.0,36709.0
2022-02-12,32.0,37162.0
2022-02-12,33.0,38198.0
2022-02-12,34.0,39821.0
2022-02-12,35.0,40954.0
2022-02-12,36.0,40840.0
2022-02-12,37.0,40158.0
2022-02-12,38.0,39351.0
2022-02-12,39.0,38188.0
2022-02-12,40.0,36894.0
2022-02-12,41.0,35699.0
2022-02-12,42.0,34183.0
2022-02-12,43.0,32800.0
2022-02-12,44.0,31355.0
2022-02-12,45.0,29741.0
2022-02-12,46.0,28366.0
2022-02-12,47.0,27235.0
2022-02-12,48.0,26679.0
2022-02-13,1.0,26547.0
2022-02-13,2.0,26567.0
2022-02-13,3.0,25836.0
2022-02-13,4.0,25065.0
2022-02-13,5.0,24456.0
2022-02-13,6.0,23868.0
2022-02-13,7.0,23228.0
2022-02-13,8.0,22873.0
2022-02-13,9.0,22757.0
2022-02-13,10.0,22706.0
2022-02-13,11.0,22742.0
2022-02-13,12.0,23307.0
2022-02-13,13.0,24032.0
2022-02-13,14.0,24767.0
2022-02-13,15.0,25619.0
2022-02-13,16.0,26811.0
2022-02-13,17.0,28384.0
2022-02-13,18.0,30106.0
2022-02-13,19.0,31804.0
2022-02-13,20.0,33291.0
2022-02-13,21.0,34558.0
2022-02-13,22.0,35290.0
2022-02-13,23.0,35958.0
2022-02-13,24.0,36598.0
2022-02-13,25.0,37047.0
2022-02-13,26.0,37279.0
2022-02-13,27.0,36983.0
2022-02-13,28.0,36525.0
2022-02-13,29.0,36295.0
2022-02-13,30.0,36234.0
2022-02-13,31.0,36275.0
2022-02-13,32.0,36635.0
2022-02-13,33.0,37374.0
2022-02-13,34.0,38506.0
2022-02-13,35.0,40184.0
2022-02-13,36.0,41165.0
2022-02-13,37.0,40611.0
2022-02-13,38.0,39184.0
2022-02-13,39.0,37792.0
2022-02-13,40.0,36541.0
2022-02-13,41.0,34964.0
2022-02-13,42.0,33548.0
2022-02-13,43.0,32125.0
2022-02-13,44.0,30278.0
2022-02-13,45.0,28787.0
2022-02-13,46.0,27237.0
2022-02-13,47.0,25833.0
2022-02-13,48.0,25298.0
2022-02-14,1.0,26065.0
2022-02-14,2.0,26503.0
2022-02-14,3.0,26217.0
2022-02-14,4.0,25567.0
2022-02-14,5.0,25196.0
2022-02-14,6.0,25053.0
2022-02-14,7.0,24766.0
2022-02-14,8.0,24545.0
2022-02-14,9.0,24533.0
2022-02-14,10.0,25095.0
2022-02-14,11.0,26207.0
2022-02-14,12.0,28602.0
2022-02-14,13.0,31499.0
2022-02-14,14.0,34087.0
2022-02-14,15.0,36176.0
2022-02-14,16.0,37932.0
2022-02-14,17.0,39873.0
2022-02-14,18.0,41242.0
2022-02-14,19.0,41972.0
2022-02-14,20.0,42308.0
2022-02-14,21.0,42506.0
2022-02-14,22.0,42393.0
2022-02-14,23.0,42419.0
2022-02-14,24.0,42926.0
2022-02-14,25.0,42799.0
2022-02-14,26.0,42325.0
2022-02-14,27.0,42024.0
2022-02-14,28.0,41641.0
2022-02-14,29.0,41343.0
2022-02-14,30.0,41320.0
2022-02-14,31.0,41463.0
2022-02-14,32.0,41530.0
2022-02-14,33.0,41883.0
2022-02-14,34.0,42928.0
2022-02-14,35.0,44387.0
2022-02-14,36.0,45244.0
2022-02-14,37.0,44883.0
2022-02-14,38.0,43830.0
2022-02-14,39.0,42639.0
2022-02-14,40.0,41234.0
2022-02-14,41.0,39594.0
2022-02-14,42.0,37822.0
2022-02-14,43.0,35840.0
2022-02-14,44.0,33671.0
2022-02-14,45.0,31740.0
2022-02-14,46.0,29643.0
2022-02-14,47.0,27801.0
2022-02-14,48.0,27008.0
2022-02-15,1.0,27432.0
2022-02-15,2.0,27639.0
2022-02-15,3.0,27166.0
2022-02-15,4.0,26561.0
2022-02-15,5.0,26086.0
2022-02-15,6.0,25640.0
2022-02-15,7.0,25318.0
2022-02-15,8.0,25081.0
2022-02-15,9.0,25156.0
2022-02-15,10.0,26078.0
2022-02-15,11.0,27322.0
2022-02-15,12.0,29684.0
2022-02-15,13.0,32998.0
2022-02-15,14.0,36045.0
2022-02-15,15.0,38072.0
2022-02-15,16.0,38844.0
2022-02-15,17.0,39202.0
2022-02-15,18.0,39874.0
2022-02-15,19.0,40567.0
2022-02-15,20.0,40693.0
2022-02-15,21.0,40629.0
2022-02-15,22.0,40841.0
2022-02-15,23.0,41121.0
2022-02-15,24.0,41591.0
2022-02-15,25.0,41582.0
2022-02-15,26.0,41206.0
2022-02-15,27.0,41203.0
2022-02-15,28.0,41162.0
2022-02-15,29.0,40934.0
2022-02-15,30.0,40829.0
2022-02-15,31.0,41105.0
2022-02-15,32.0,41600.0
2022-02-15,33.0,42038.0
2022-02-15,34.0,42624.0
2022-02-15,35.0,43605.0
2022-02-15,36.0,44358.0
2022-02-15,37.0,44234.0
2022-02-15,38.0,43430.0
2022-02-15,39.0,42473.0
2022-02-15,40.0,41146.0
2022-02-15,41.0,39518.0
2022-02-15,42.0,37741.0
2022-02-15,43.0,35826.0
2022-02-15,44.0,33838.0
2022-02-15,45.0,31893.0
2022-02-15,46.0,29843.0
2022-02-15,47.0,28151.0
2022-02-15,48.0,27331.0
2022-02-16,1.0,27437.0
2022-02-16,2.0,27378.0
2022-02-16,3.0,26883.0
2022-02-16,4.0,26402.0
2022-02-16,5.0,25910.0
2022-02-16,6.0,25429.0
2022-02-16,7.0,24848.0
2022-02-16,8.0,24331.0
2022-02-16,9.0,24196.0
2022-02-16,10.0,24595.0
2022-02-16,11.0,25481.0
2022-02-16,12.0,27545.0
2022-02-16,13.0,30224.0
2022-02-16,14.0,32850.0
2022-02-16,15.0,35201.0
2022-02-16,16.0,36850.0
2022-02-16,17.0,38227.0
2022-02-16,18.0,38987.0
2022-02-16,19.0,39393.0
2022-02-16,20.0,39688.0
2022-02-16,21.0,40060.0
2022-02-16,22.0,40512.0
2022-02-16,23.0,40830.0
2022-02-16,24.0,41145.0
2022-02-16,25.0,41218.0
2022-02-16,26.0,40969.0
2022-02-16,27.0,40370.0
2022-02-16,28.0,39710.0
2022-02-16,29.0,39360.0
2022-02-16,30.0,39053.0
2022-02-16,31.0,39075.0
2022-02-16,32.0,39670.0
2022-02-16,33.0,40411.0
2022-02-16,34.0,41381.0
2022-02-16,35.0,42676.0
2022-02-16,36.0,43182.0
2022-02-16,37.0,42731.0
2022-02-16,38.0,41717.0
2022-02-16,39.0,40338.0
2022-02-16,40.0,39108.0
2022-02-16,41.0,37902.0
2022-02-16,42.0,36438.0
2022-02-16,43.0,34596.0
2022-02-16,44.0,32744.0
2022-02-16,45.0,31098.0
2022-02-16,46.0,29424.0
2022-02-16,47.0,27851.0
2022-02-16,48.0,27276.0
2022-02-17,1.0,27058.0
2022-02-17,2.0,27237.0
2022-02-17,3.0,26785.0
2022-02-17,4.0,26210.0
2022-02-17,5.0,25665.0
2022-02-17,6.0,25243.0
2022-02-17,7.0,24813.0
2022-02-17,8.0,24433.0
2022-02-17,9.0,24445.0
2022-02-17,10.0,24860.0
2022-02-17,11.0,25527.0
2022-02-17,12.0,27079.0
2022-02-17,13.0,29095.0
2022-02-17,14.0,30976.0
2022-02-17,15.0,32579.0
2022-02-17,16.0,34507.0
2022-02-17,17.0,37283.0
2022-02-17,18.0,38967.0
2022-02-17,19.0,39699.0
2022-02-17,20.0,40101.0
2022-02-17,21.0,40039.0
2022-02-17,22.0,40184.0
2022-02-17,23.0,40444.0
2022-02-17,24.0,40832.0
2022-02-17,25.0,41149.0
2022-02-17,26.0,41039.0
2022-02-17,27.0,40638.0
2022-02-17,28.0,40171.0
2022-02-17,29.0,39626.0
2022-02-17,30.0,39077.0
2022-02-17,31.0,38749.0
2022-02-17,32.0,39026.0
2022-02-17,33.0,39962.0
2022-02-17,34.0,41251.0
2022-02-17,35.0,42883.0
2022-02-17,36.0,43863.0
2022-02-17,37.0,43594.0
2022-02-17,38.0,42509.0
2022-02-17,39.0,41011.0
2022-02-17,40.0,39707.0
2022-02-17,41.0,38603.0
2022-02-17,42.0,37099.0
2022-02-17,43.0,35268.0
2022-02-17,44.0,33337.0
2022-02-17,45.0,31326.0
2022-02-17,46.0,29311.0
2022-02-17,47.0,27828.0
2022-02-17,48.0,26989.0
2022-02-18,1.0,27204.0
2022-02-18,2.0,27286.0
2022-02-18,3.0,26595.0
2022-02-18,4.0,25727.0
2022-02-18,5.0,25354.0
2022-02-18,6.0,25184.0
2022-02-18,7.0,24852.0
2022-02-18,8.0,24568.0
2022-02-18,9.0,24608.0
2022-02-18,10.0,25254.0
2022-02-18,11.0,26112.0
2022-02-18,12.0,27973.0
2022-02-18,13.0,30513.0
2022-02-18,14.0,32958.0
2022-02-18,15.0,35054.0
2022-02-18,16.0,36735.0
2022-02-18,17.0,38422.0
2022-02-18,18.0,39709.0
2022-02-18,19.0,40501.0
2022-02-18,20.0,40903.0
2022-02-18,21.0,41058.0
2022-02-18,22.0,41196.0
2022-02-18,23.0,41355.0
2022-02-18,24.0,41681.0
2022-02-18,25.0,41997.0
2022-02-18,26.0,41931.0
2022-02-18,27.0,41662.0
2022-02-18,28.0,41256.0
2022-02-18,29.0,40526.0
2022-02-18,30.0,39736.0
2022-02-18,31.0,39050.0
2022-02-18,32.0,37998.0
2022-02-18,33.0,37931.0
2022-02-18,34.0,39555.0
2022-02-18,35.0,41574.0
2022-02-18,36.0,43348.0
2022-02-18,37.0,43622.0
2022-02-18,38.0,42668.0
2022-02-18,39.0,41400.0
2022-02-18,40.0,39657.0
2022-02-18,41.0,38126.0
2022-02-18,42.0,36744.0
2022-02-18,43.0,35085.0
2022-02-18,44.0,33194.0
2022-02-18,45.0,31558.0
2022-02-18,46.0,29951.0
2022-02-18,47.0,28470.0
2022-02-18,48.0,27910.0
2022-02-19,1.0,28223.0
2022-02-19,2.0,28120.0
2022-02-19,3.0,27146.0
2022-02-19,4.0,26393.0
2022-02-19,5.0,25897.0
2022-02-19,6.0,25385.0
2022-02-19,7.0,24784.0
2022-02-19,8.0,24424.0
2022-02-19,9.0,24205.0
2022-02-19,10.0,24202.0
2022-02-19,11.0,24469.0
2022-02-19,12.0,25513.0
2022-02-19,13.0,26983.0
2022-02-19,14.0,28516.0
2022-02-19,15.0,29802.0
2022-02-19,16.0,30844.0
2022-02-19,17.0,32442.0
2022-02-19,18.0,34005.0
2022-02-19,19.0,35133.0
2022-02-19,20.0,35779.0
2022-02-19,21.0,37080.0
2022-02-19,22.0,37682.0
2022-02-19,23.0,36999.0
2022-02-19,24.0,36535.0
2022-02-19,25.0,36203.0
2022-02-19,26.0,35980.0
2022-02-19,27.0,35914.0
2022-02-19,28.0,35951.0
2022-02-19,29.0,35832.0
2022-02-19,30.0,35912.0
2022-02-19,31.0,36116.0
2022-02-19,32.0,36538.0
2022-02-19,33.0,37438.0
2022-02-19,34.0,38602.0
2022-02-19,35.0,39694.0
2022-02-19,36.0,39721.0
2022-02-19,37.0,39243.0
2022-02-19,38.0,38888.0
2022-02-19,39.0,37914.0
2022-02-19,40.0,36569.0
2022-02-19,41.0,35435.0
2022-02-19,42.0,34028.0
2022-02-19,43.0,32521.0
2022-02-19,44.0,31201.0
2022-02-19,45.0,30046.0
2022-02-19,46.0,28698.0
2022-02-19,47.0,27540.0
2022-02-19,48.0,27064.0
2022-02-20,1.0,26888.0
2022-02-20,2.0,26951.0
2022-02-20,3.0,26342.0
2022-02-20,4.0,25723.0
2022-02-20,5.0,25184.0
2022-02-20,6.0,24719.0
2022-02-20,7.0,24248.0
2022-02-20,8.0,23912.0
2022-02-20,9.0,23726.0
2022-02-20,10.0,23720.0
2022-02-20,11.0,23777.0
2022-02-20,12.0,24329.0
2022-02-20,13.0,25008.0
2022-02-20,14.0,25720.0
2022-02-20,15.0,26511.0
2022-02-20,16.0,27557.0
2022-02-20,17.0,29008.0
2022-02-20,18.0,30510.0
2022-02-20,19.0,32086.0
2022-02-20,20.0,33283.0
2022-02-20,21.0,34083.0
2022-02-20,22.0,34619.0
2022-02-20,23.0,35097.0
2022-02-20,24.0,35844.0
2022-02-20,25.0,36580.0
2022-02-20,26.0,36654.0
2022-02-20,27.0,36385.0
2022-02-20,28.0,36366.0
2022-02-20,29.0,36336.0
