settlementDate,settlementPeriod,Generation forecast Production
2021-07-29,38.0,29141.0
2021-07-29,39.0,28302.0
2021-07-29,40.0,27467.0
2021-07-29,41.0,26735.0
2021-07-29,42.0,26199.0
2021-07-29,43.0,26108.0
2021-07-29,44.0,25718.0
2021-07-29,45.0,24886.0
2021-07-29,46.0,23281.0
2021-07-29,47.0,18576.0
2021-07-29,48.0,14528.0
2021-07-30,1.0,13368.0
2021-07-30,2.0,13051.0
2021-07-30,3.0,17781.0
2021-07-30,4.0,17616.0
2021-07-30,5.0,17492.0
2021-07-30,6.0,17418.0
2021-07-30,7.0,17451.0
2021-07-30,8.0,17500.0
2021-07-30,9.0,17548.0
2021-07-30,10.0,17682.0
2021-07-30,11.0,18077.0
2021-07-30,12.0,18710.0
2021-07-30,13.0,20051.0
2021-07-30,14.0,21980.0
2021-07-30,15.0,24308.0
2021-07-30,16.0,26264.0
2021-07-30,17.0,28219.0
2021-07-30,18.0,29017.0
2021-07-30,19.0,29645.0
2021-07-30,20.0,30102.0
2021-07-30,21.0,30317.0
2021-07-30,22.0,30618.0
2021-07-30,23.0,30949.0
2021-07-30,24.0,31279.0
2021-07-30,25.0,31595.0
2021-07-30,26.0,31850.0
2021-07-30,27.0,31331.0
2021-07-30,28.0,31376.0
2021-07-30,29.0,31196.0
2021-07-30,30.0,30994.0
2021-07-30,31.0,30750.0
2021-07-30,32.0,30815.0
2021-07-30,33.0,31021.0
2021-07-30,34.0,30959.0
2021-07-30,35.0,30855.0
2021-07-30,36.0,30257.0
2021-07-30,37.0,29960.0
2021-07-30,38.0,29636.0
2021-07-30,39.0,29297.0
2021-07-30,40.0,28738.0
2021-07-30,41.0,27508.0
2021-07-30,42.0,26774.0
2021-07-30,43.0,26339.0
2021-07-30,44.0,25663.0
2021-07-30,45.0,24729.0
2021-07-30,46.0,23723.0
2021-07-30,47.0,20501.0
2021-07-30,48.0,17733.0
2021-07-31,1.0,18412.0
2021-07-31,2.0,18325.0
2021-07-31,3.0,17523.0
2021-07-31,4.0,17425.0
2021-07-31,5.0,17316.0
2021-07-31,6.0,17271.0
2021-07-31,7.0,17171.0
2021-07-31,8.0,17058.0
2021-07-31,9.0,16910.0
2021-07-31,10.0,16727.0
2021-07-31,11.0,16549.0
2021-07-31,12.0,16454.0
2021-07-31,13.0,16906.0
2021-07-31,14.0,17878.0
2021-07-31,15.0,19771.0
2021-07-31,16.0,21298.0
2021-07-31,17.0,23248.0
2021-07-31,18.0,24980.0
2021-07-31,19.0,26639.0
2021-07-31,20.0,27174.0
2021-07-31,21.0,27547.0
2021-07-31,22.0,27798.0
2021-07-31,23.0,27934.0
2021-07-31,24.0,28051.0
2021-07-31,25.0,28083.0
2021-07-31,26.0,28110.0
2021-07-31,27.0,28007.0
2021-07-31,28.0,27859.0
2021-07-31,29.0,27674.0
2021-07-31,30.0,27396.0
2021-07-31,31.0,26968.0
2021-07-31,32.0,26615.0
2021-07-31,33.0,26919.0
2021-07-31,34.0,27422.0
2021-07-31,35.0,27233.0
2021-07-31,36.0,27011.0
2021-07-31,37.0,26610.0
2021-07-31,38.0,26212.0
2021-07-31,39.0,25702.0
2021-07-31,40.0,25129.0
2021-07-31,41.0,24758.0
2021-07-31,42.0,24532.0
2021-07-31,43.0,24443.0
2021-07-31,44.0,24386.0
2021-07-31,45.0,23761.0
2021-07-31,46.0,22258.0
2021-07-31,47.0,19077.0
2021-07-31,48.0,16910.0
2021-08-01,1.0,16182.0
2021-08-01,2.0,15962.0
2021-08-01,3.0,16343.0
2021-08-01,4.0,16338.0
2021-08-01,5.0,16270.0
2021-08-01,6.0,16216.0
2021-08-01,7.0,16188.0
2021-08-01,8.0,16072.0
2021-08-01,9.0,16047.0
2021-08-01,10.0,16014.0
2021-08-01,11.0,15995.0
2021-08-01,12.0,16098.0
2021-08-01,13.0,16549.0
2021-08-01,14.0,17461.0
2021-08-01,15.0,18413.0
2021-08-01,16.0,19161.0
2021-08-01,17.0,20841.0
2021-08-01,18.0,22154.0
2021-08-01,19.0,23856.0
2021-08-01,20.0,25237.0
2021-08-01,21.0,26074.0
2021-08-01,22.0,26602.0
2021-08-01,23.0,26927.0
2021-08-01,24.0,27182.0
2021-08-01,25.0,27370.0
2021-08-01,26.0,27559.0
2021-08-01,27.0,27701.0
2021-08-01,28.0,27709.0
2021-08-01,29.0,27420.0
2021-08-01,30.0,27369.0
2021-08-01,31.0,27310.0
2021-08-01,32.0,27690.0
2021-08-01,33.0,28471.0
2021-08-01,34.0,28530.0
2021-08-01,35.0,28194.0
2021-08-01,36.0,27755.0
2021-08-01,37.0,27363.0
2021-08-01,38.0,26901.0
2021-08-01,39.0,26353.0
2021-08-01,40.0,25711.0
2021-08-01,41.0,25217.0
2021-08-01,42.0,24882.0
2021-08-01,43.0,24684.0
2021-08-01,44.0,24492.0
2021-08-01,45.0,24230.0
2021-08-01,46.0,23606.0
2021-08-01,47.0,19218.0
2021-08-01,48.0,15646.0
2021-08-02,1.0,15310.0
2021-08-02,2.0,15074.0
2021-08-02,3.0,17491.0
2021-08-02,4.0,17449.0
2021-08-02,5.0,17435.0
2021-08-02,6.0,17416.0
2021-08-02,7.0,17415.0
2021-08-02,8.0,17460.0
2021-08-02,9.0,17493.0
2021-08-02,10.0,17548.0
2021-08-02,11.0,17709.0
2021-08-02,12.0,18531.0
2021-08-02,13.0,20657.0
2021-08-02,14.0,23606.0
2021-08-02,15.0,26325.0
2021-08-02,16.0,27392.0
2021-08-02,17.0,28724.0
2021-08-02,18.0,29470.0
2021-08-02,19.0,29998.0
2021-08-02,20.0,30503.0
2021-08-02,21.0,31192.0
2021-08-02,22.0,31711.0
2021-08-02,23.0,32042.0
2021-08-02,24.0,32199.0
2021-08-02,25.0,32423.0
2021-08-02,26.0,32339.0
2021-08-02,27.0,32012.0
2021-08-02,28.0,31853.0
2021-08-02,29.0,31573.0
2021-08-02,30.0,31248.0
2021-08-02,31.0,30937.0
2021-08-02,32.0,30574.0
2021-08-02,33.0,30387.0
2021-08-02,34.0,30137.0
2021-08-02,35.0,30040.0
2021-08-02,36.0,29701.0
2021-08-02,37.0,29292.0
2021-08-02,38.0,28942.0
2021-08-02,39.0,28577.0
2021-08-02,40.0,28285.0
2021-08-02,41.0,27910.0
2021-08-02,42.0,27746.0
2021-08-02,43.0,27650.0
2021-08-02,44.0,27279.0
2021-08-02,45.0,26445.0
2021-08-02,46.0,24902.0
2021-08-02,47.0,20138.0
2021-08-02,48.0,17250.0
2021-08-03,1.0,14941.0
2021-08-03,2.0,14922.0
2021-08-03,3.0,17779.0
2021-08-03,4.0,17746.0
2021-08-03,5.0,17574.0
2021-08-03,6.0,17552.0
2021-08-03,7.0,17523.0
2021-08-03,8.0,17480.0
2021-08-03,9.0,17463.0
2021-08-03,10.0,17423.0
2021-08-03,11.0,17591.0
2021-08-03,12.0,18121.0
2021-08-03,13.0,19821.0
2021-08-03,14.0,21795.0
2021-08-03,15.0,24253.0
2021-08-03,16.0,25772.0
2021-08-03,17.0,27682.0
2021-08-03,18.0,28795.0
2021-08-03,19.0,29455.0
2021-08-03,20.0,30066.0
2021-08-03,21.0,30598.0
2021-08-03,22.0,31081.0
2021-08-03,23.0,31400.0
2021-08-03,24.0,31567.0
2021-08-03,25.0,31620.0
2021-08-03,26.0,31730.0
2021-08-03,27.0,31422.0
2021-08-03,28.0,31316.0
2021-08-03,29.0,31201.0
2021-08-03,30.0,31037.0
2021-08-03,31.0,30813.0
2021-08-03,32.0,30600.0
2021-08-03,33.0,30710.0
2021-08-03,34.0,30482.0
2021-08-03,35.0,30447.0
2021-08-03,36.0,29908.0
2021-08-03,37.0,29536.0
2021-08-03,38.0,29087.0
2021-08-03,39.0,28652.0
2021-08-03,40.0,28206.0
2021-08-03,41.0,27582.0
2021-08-03,42.0,27320.0
2021-08-03,43.0,26968.0
2021-08-03,44.0,26892.0
2021-08-03,45.0,25881.0
2021-08-03,46.0,24149.0
2021-08-03,47.0,20204.0
2021-08-03,48.0,17222.0
2021-08-04,1.0,17394.0
2021-08-04,2.0,17378.0
2021-08-04,3.0,18098.0
2021-08-04,4.0,17924.0
2021-08-04,5.0,17868.0
2021-08-04,6.0,17606.0
2021-08-04,7.0,17325.0
2021-08-04,8.0,17339.0
2021-08-04,9.0,17341.0
2021-08-04,10.0,17546.0
2021-08-04,11.0,18136.0
2021-08-04,12.0,18859.0
2021-08-04,13.0,20721.0
2021-08-04,14.0,22520.0
2021-08-04,15.0,24258.0
2021-08-04,16.0,25237.0
2021-08-04,17.0,26183.0
2021-08-04,18.0,26873.0
2021-08-04,19.0,27631.0
2021-08-04,20.0,28335.0
2021-08-04,21.0,29016.0
2021-08-04,22.0,29631.0
2021-08-04,23.0,30091.0
2021-08-04,24.0,30422.0
2021-08-04,25.0,30670.0
2021-08-04,26.0,30845.0
2021-08-04,27.0,30919.0
2021-08-04,28.0,30921.0
2021-08-04,29.0,30815.0
2021-08-04,30.0,30559.0
2021-08-04,31.0,30254.0
2021-08-04,32.0,30048.0
2021-08-04,33.0,29837.0
2021-08-04,34.0,29563.0
2021-08-04,35.0,29336.0
2021-08-04,36.0,28707.0
2021-08-04,37.0,28468.0
2021-08-04,38.0,27930.0
2021-08-04,39.0,27347.0
2021-08-04,40.0,26907.0
2021-08-04,41.0,26252.0
2021-08-04,42.0,26088.0
2021-08-04,43.0,26106.0
2021-08-04,44.0,26056.0
2021-08-04,45.0,25535.0
2021-08-04,46.0,24996.0
2021-08-04,47.0,21422.0
2021-08-04,48.0,18044.0
2021-08-05,1.0,18129.0
2021-08-05,2.0,17975.0
2021-08-05,3.0,16039.0
2021-08-05,4.0,15729.0
2021-08-05,5.0,15456.0
2021-08-05,6.0,15443.0
2021-08-05,7.0,15457.0
2021-08-05,8.0,15456.0
2021-08-05,9.0,15500.0
2021-08-05,10.0,15598.0
2021-08-05,11.0,15751.0
2021-08-05,12.0,16170.0
2021-08-05,13.0,17544.0
2021-08-05,14.0,19595.0
2021-08-05,15.0,22292.0
2021-08-05,16.0,24008.0
2021-08-05,17.0,25174.0
2021-08-05,18.0,25990.0
2021-08-05,19.0,26760.0
2021-08-05,20.0,27469.0
2021-08-05,21.0,27832.0
2021-08-05,22.0,28069.0
2021-08-05,23.0,28438.0
2021-08-05,24.0,28864.0
2021-08-05,25.0,29012.0
2021-08-05,26.0,28634.0
2021-08-05,27.0,28234.0
2021-08-05,28.0,28422.0
2021-08-05,29.0,28553.0
2021-08-05,30.0,28645.0
2021-08-05,31.0,28706.0
2021-08-05,32.0,28805.0
2021-08-05,33.0,28923.0
2021-08-05,34.0,28900.0
2021-08-05,35.0,28965.0
2021-08-05,36.0,28541.0
2021-08-05,37.0,28378.0
2021-08-05,38.0,28148.0
2021-08-05,39.0,27801.0
2021-08-05,40.0,27576.0
2021-08-05,41.0,27214.0
2021-08-05,42.0,26439.0
2021-08-05,43.0,25574.0
2021-08-05,44.0,24982.0
2021-08-05,45.0,23659.0
2021-08-05,46.0,22032.0
2021-08-05,47.0,21257.0
2021-08-05,48.0,22692.0
2021-08-06,1.0,22493.0
2021-08-06,2.0,22269.0
2021-08-06,3.0,17864.0
2021-08-06,4.0,17622.0
2021-08-06,5.0,17392.0
2021-08-06,6.0,17126.0
2021-08-06,7.0,16859.0
2021-08-06,8.0,16596.0
2021-08-06,9.0,16347.0
2021-08-06,10.0,16160.0
2021-08-06,11.0,16016.0
2021-08-06,12.0,16045.0
2021-08-06,13.0,17418.0
2021-08-06,14.0,19526.0
2021-08-06,15.0,22360.0
2021-08-06,16.0,23937.0
2021-08-06,17.0,24808.0
2021-08-06,18.0,25415.0
2021-08-06,19.0,26259.0
2021-08-06,20.0,26928.0
2021-08-06,21.0,27570.0
2021-08-06,22.0,28339.0
2021-08-06,23.0,28864.0
2021-08-06,24.0,29233.0
2021-08-06,25.0,29570.0
2021-08-06,26.0,29204.0
2021-08-06,27.0,28873.0
2021-08-06,28.0,28989.0
2021-08-06,29.0,28489.0
2021-08-06,30.0,28331.0
2021-08-06,31.0,28174.0
2021-08-06,32.0,27950.0
2021-08-06,33.0,28146.0
2021-08-06,34.0,28040.0
2021-08-06,35.0,28237.0
2021-08-06,36.0,27426.0
2021-08-06,37.0,26911.0
2021-08-06,38.0,26299.0
2021-08-06,39.0,25513.0
2021-08-06,40.0,24904.0
2021-08-06,41.0,24464.0
2021-08-06,42.0,24130.0
2021-08-06,43.0,23759.0
2021-08-06,44.0,23425.0
2021-08-06,45.0,22879.0
2021-08-06,46.0,21782.0
2021-08-06,47.0,19479.0
2021-08-06,48.0,18480.0
2021-08-07,1.0,18331.0
2021-08-07,2.0,18246.0
2021-08-07,3.0,18369.0
2021-08-07,4.0,18168.0
2021-08-07,5.0,17931.0
2021-08-07,6.0,17671.0
2021-08-07,7.0,17446.0
2021-08-07,8.0,17168.0
2021-08-07,9.0,16987.0
2021-08-07,10.0,16821.0
2021-08-07,11.0,16560.0
2021-08-07,12.0,16419.0
2021-08-07,13.0,16397.0
2021-08-07,14.0,16782.0
2021-08-07,15.0,18137.0
2021-08-07,16.0,19339.0
2021-08-07,17.0,21158.0
2021-08-07,18.0,22477.0
2021-08-07,19.0,23594.0
2021-08-07,20.0,24455.0
2021-08-07,21.0,25005.0
2021-08-07,22.0,25437.0
2021-08-07,23.0,25754.0
2021-08-07,24.0,26034.0
2021-08-07,25.0,26332.0
2021-08-07,26.0,26107.0
2021-08-07,27.0,25844.0
2021-08-07,28.0,25943.0
2021-08-07,29.0,26004.0
2021-08-07,30.0,26019.0
2021-08-07,31.0,25990.0
2021-08-07,32.0,25838.0
2021-08-07,33.0,25600.0
2021-08-07,34.0,25340.0
2021-08-07,35.0,25465.0
2021-08-07,36.0,25035.0
2021-08-07,37.0,24591.0
2021-08-07,38.0,24160.0
2021-08-07,39.0,23705.0
2021-08-07,40.0,23314.0
2021-08-07,41.0,23107.0
2021-08-07,42.0,22975.0
2021-08-07,43.0,22846.0
2021-08-07,44.0,22297.0
2021-08-07,45.0,21884.0
2021-08-07,46.0,21331.0
2021-08-07,47.0,18535.0
2021-08-07,48.0,17166.0
2021-08-08,1.0,17190.0
2021-08-08,2.0,17325.0
2021-08-08,3.0,16571.0
2021-08-08,4.0,16649.0
2021-08-08,5.0,16662.0
2021-08-08,6.0,16661.0
2021-08-08,7.0,16693.0
2021-08-08,8.0,16791.0
2021-08-08,9.0,16833.0
2021-08-08,10.0,16847.0
2021-08-08,11.0,16908.0
2021-08-08,12.0,16987.0
2021-08-08,13.0,17371.0
2021-08-08,14.0,17686.0
2021-08-08,15.0,17962.0
2021-08-08,16.0,18444.0
2021-08-08,17.0,18909.0
2021-08-08,18.0,19452.0
2021-08-08,19.0,20180.0
2021-08-08,20.0,20864.0
2021-08-08,21.0,21322.0
2021-08-08,22.0,21738.0
2021-08-08,23.0,22145.0
2021-08-08,24.0,22572.0
2021-08-08,25.0,23024.0
2021-08-08,26.0,23305.0
2021-08-08,27.0,23361.0
2021-08-08,28.0,23530.0
2021-08-08,29.0,23686.0
2021-08-08,30.0,23850.0
2021-08-08,31.0,24030.0
2021-08-08,32.0,24198.0
2021-08-08,33.0,24792.0
2021-08-08,34.0,24835.0
2021-08-08,35.0,25581.0
2021-08-08,36.0,25104.0
2021-08-08,37.0,24572.0
2021-08-08,38.0,23942.0
2021-08-08,39.0,23316.0
2021-08-08,40.0,22616.0
2021-08-08,41.0,22222.0
2021-08-08,42.0,21922.0
2021-08-08,43.0,21673.0
2021-08-08,44.0,21453.0
2021-08-08,45.0,21200.0
2021-08-08,46.0,20545.0
2021-08-08,47.0,18100.0
2021-08-08,48.0,16685.0
2021-08-09,1.0,16532.0
2021-08-09,2.0,16403.0
2021-08-09,3.0,15666.0
2021-08-09,4.0,15459.0
2021-08-09,5.0,15218.0
2021-08-09,6.0,14955.0
2021-08-09,7.0,14724.0
2021-08-09,8.0,14515.0
2021-08-09,9.0,14430.0
2021-08-09,10.0,14434.0
2021-08-09,11.0,14647.0
2021-08-09,12.0,14959.0
2021-08-09,13.0,15956.0
2021-08-09,14.0,18106.0
2021-08-09,15.0,20782.0
2021-08-09,16.0,22185.0
2021-08-09,17.0,24173.0
2021-08-09,18.0,26015.0
2021-08-09,19.0,27262.0
2021-08-09,20.0,27916.0
2021-08-09,21.0,28386.0
2021-08-09,22.0,28822.0
2021-08-09,23.0,29232.0
2021-08-09,24.0,29620.0
2021-08-09,25.0,30048.0
2021-08-09,26.0,30180.0
2021-08-09,27.0,29980.0
2021-08-09,28.0,29832.0
2021-08-09,29.0,29564.0
2021-08-09,30.0,29336.0
2021-08-09,31.0,29185.0
2021-08-09,32.0,28991.0
2021-08-09,33.0,28844.0
2021-08-09,34.0,28619.0
2021-08-09,35.0,28618.0
2021-08-09,36.0,28594.0
2021-08-09,37.0,28247.0
2021-08-09,38.0,28015.0
2021-08-09,39.0,27538.0
2021-08-09,40.0,27006.0
2021-08-09,41.0,26630.0
2021-08-09,42.0,26447.0
2021-08-09,43.0,26221.0
2021-08-09,44.0,25506.0
2021-08-09,45.0,24228.0
2021-08-09,46.0,21829.0
2021-08-09,47.0,16897.0
2021-08-09,48.0,14823.0
2021-08-10,1.0,14094.0
2021-08-10,2.0,14113.0
2021-08-10,3.0,19370.0
2021-08-10,4.0,19315.0
2021-08-10,5.0,19227.0
2021-08-10,6.0,18990.0
2021-08-10,7.0,18662.0
2021-08-10,8.0,18578.0
2021-08-10,9.0,18475.0
2021-08-10,10.0,18424.0
2021-08-10,11.0,18654.0
2021-08-10,12.0,19117.0
2021-08-10,13.0,20497.0
2021-08-10,14.0,22585.0
2021-08-10,15.0,24954.0
2021-08-10,16.0,26302.0
2021-08-10,17.0,27890.0
2021-08-10,18.0,28868.0
2021-08-10,19.0,29469.0
2021-08-10,20.0,29930.0
2021-08-10,21.0,30349.0
2021-08-10,22.0,30926.0
2021-08-10,23.0,31242.0
2021-08-10,24.0,31441.0
2021-08-10,25.0,31572.0
2021-08-10,26.0,31667.0
2021-08-10,27.0,31663.0
2021-08-10,28.0,31590.0
2021-08-10,29.0,31171.0
2021-08-10,30.0,30973.0
2021-08-10,31.0,30751.0
2021-08-10,32.0,30872.0
2021-08-10,33.0,31190.0
2021-08-10,34.0,30939.0
2021-08-10,35.0,30694.0
2021-08-10,36.0,30374.0
2021-08-10,37.0,29776.0
2021-08-10,38.0,29054.0
2021-08-10,39.0,28406.0
2021-08-10,40.0,27893.0
2021-08-10,41.0,27339.0
2021-08-10,42.0,27139.0
2021-08-10,43.0,27043.0
2021-08-10,44.0,26782.0
2021-08-10,45.0,26132.0
2021-08-10,46.0,24149.0
2021-08-10,47.0,17202.0
2021-08-10,48.0,13751.0
2021-08-11,1.0,15037.0
2021-08-11,2.0,15007.0
2021-08-11,3.0,17400.0
2021-08-11,4.0,17466.0
2021-08-11,5.0,17422.0
2021-08-11,6.0,17454.0
2021-08-11,7.0,17186.0
2021-08-11,8.0,17165.0
2021-08-11,9.0,17237.0
2021-08-11,10.0,17345.0
2021-08-11,11.0,17972.0
2021-08-11,12.0,18471.0
2021-08-11,13.0,19701.0
2021-08-11,14.0,21633.0
2021-08-11,15.0,23886.0
2021-08-11,16.0,25066.0
2021-08-11,17.0,26203.0
2021-08-11,18.0,27063.0
2021-08-11,19.0,27934.0
2021-08-11,20.0,28725.0
2021-08-11,21.0,29412.0
2021-08-11,22.0,29862.0
2021-08-11,23.0,30178.0
2021-08-11,24.0,30615.0
2021-08-11,25.0,30953.0
2021-08-11,26.0,31208.0
2021-08-11,27.0,31090.0
2021-08-11,28.0,31035.0
2021-08-11,29.0,30810.0
2021-08-11,30.0,30730.0
2021-08-11,31.0,30578.0
2021-08-11,32.0,30417.0
2021-08-11,33.0,30183.0
2021-08-11,34.0,29607.0
2021-08-11,35.0,29256.0
2021-08-11,36.0,28667.0
2021-08-11,37.0,28397.0
2021-08-11,38.0,27875.0
2021-08-11,39.0,27299.0
2021-08-11,40.0,26781.0
2021-08-11,41.0,26359.0
2021-08-11,42.0,26060.0
2021-08-11,43.0,25506.0
2021-08-11,44.0,25254.0
2021-08-11,45.0,24356.0
2021-08-11,46.0,23009.0
2021-08-11,47.0,19486.0
2021-08-11,48.0,16316.0
2021-08-12,1.0,18098.0
2021-08-12,2.0,17829.0
2021-08-12,3.0,17791.0
2021-08-12,4.0,17543.0
2021-08-12,5.0,17428.0
2021-08-12,6.0,17309.0
2021-08-12,7.0,17190.0
2021-08-12,8.0,17062.0
2021-08-12,9.0,16932.0
2021-08-12,10.0,16831.0
2021-08-12,11.0,16890.0
2021-08-12,12.0,17271.0
2021-08-12,13.0,19397.0
2021-08-12,14.0,21079.0
2021-08-12,15.0,22847.0
2021-08-12,16.0,24116.0
2021-08-12,17.0,25312.0
2021-08-12,18.0,26226.0
2021-08-12,19.0,27256.0
2021-08-12,20.0,28388.0
2021-08-12,21.0,29232.0
2021-08-12,22.0,30138.0
2021-08-12,23.0,30855.0
2021-08-12,24.0,30865.0
2021-08-12,25.0,30623.0
2021-08-12,26.0,30556.0
2021-08-12,27.0,30524.0
2021-08-12,28.0,30819.0
2021-08-12,29.0,30654.0
2021-08-12,30.0,30591.0
2021-08-12,31.0,30459.0
2021-08-12,32.0,30301.0
2021-08-12,33.0,30330.0
2021-08-12,34.0,30369.0
2021-08-12,35.0,30607.0
2021-08-12,36.0,29990.0
2021-08-12,37.0,29350.0
2021-08-12,38.0,28639.0
2021-08-12,39.0,27931.0
2021-08-12,40.0,27253.0
2021-08-12,41.0,26761.0
2021-08-12,42.0,26422.0
2021-08-12,43.0,26258.0
2021-08-12,44.0,25502.0
2021-08-12,45.0,23647.0
2021-08-12,46.0,22330.0
2021-08-12,47.0,21514.0
2021-08-12,48.0,20325.0
2021-08-13,1.0,21247.0
2021-08-13,2.0,21244.0
2021-08-13,3.0,15858.0
2021-08-13,4.0,15771.0
2021-08-13,5.0,15778.0
2021-08-13,6.0,15851.0
2021-08-13,7.0,15881.0
2021-08-13,8.0,15948.0
2021-08-13,9.0,16007.0
2021-08-13,10.0,16133.0
2021-08-13,11.0,16318.0
2021-08-13,12.0,16779.0
2021-08-13,13.0,18104.0
2021-08-13,14.0,19696.0
2021-08-13,15.0,21867.0
2021-08-13,16.0,23133.0
2021-08-13,17.0,24367.0
2021-08-13,18.0,25455.0
2021-08-13,19.0,26385.0
2021-08-13,20.0,27151.0
2021-08-13,21.0,27686.0
2021-08-13,22.0,28313.0
2021-08-13,23.0,28539.0
2021-08-13,24.0,28706.0
2021-08-13,25.0,28740.0
2021-08-13,26.0,28511.0
2021-08-13,27.0,28392.0
2021-08-13,28.0,28422.0
2021-08-13,29.0,27932.0
2021-08-13,30.0,27721.0
2021-08-13,31.0,27926.0
2021-08-13,32.0,27716.0
2021-08-13,33.0,27420.0
2021-08-13,34.0,27520.0
2021-08-13,35.0,27784.0
2021-08-13,36.0,27705.0
2021-08-13,37.0,27594.0
2021-08-13,38.0,27016.0
2021-08-13,39.0,26181.0
2021-08-13,40.0,25440.0
2021-08-13,41.0,24950.0
2021-08-13,42.0,24572.0
2021-08-13,43.0,24367.0
2021-08-13,44.0,24091.0
2021-08-13,45.0,22538.0
2021-08-13,46.0,21207.0
2021-08-13,47.0,19870.0
2021-08-13,48.0,19026.0
2021-08-14,1.0,19196.0
2021-08-14,2.0,19241.0
2021-08-14,3.0,17157.0
2021-08-14,4.0,17168.0
2021-08-14,5.0,17117.0
2021-08-14,6.0,17030.0
2021-08-14,7.0,16865.0
2021-08-14,8.0,16752.0
2021-08-14,9.0,16638.0
2021-08-14,10.0,16500.0
2021-08-14,11.0,16317.0
2021-08-14,12.0,16221.0
2021-08-14,13.0,16411.0
2021-08-14,14.0,17080.0
2021-08-14,15.0,19320.0
2021-08-14,16.0,20899.0
2021-08-14,17.0,22166.0
2021-08-14,18.0,23723.0
2021-08-14,19.0,25677.0
2021-08-14,20.0,26406.0
2021-08-14,21.0,26813.0
2021-08-14,22.0,27242.0
2021-08-14,23.0,27307.0
2021-08-14,24.0,27271.0
2021-08-14,25.0,27043.0
2021-08-14,26.0,26754.0
2021-08-14,27.0,26309.0
2021-08-14,28.0,25894.0
2021-08-14,29.0,25578.0
2021-08-14,30.0,25432.0
2021-08-14,31.0,25371.0
2021-08-14,32.0,25131.0
2021-08-14,33.0,25001.0
2021-08-14,34.0,25362.0
2021-08-14,35.0,26124.0
2021-08-14,36.0,26551.0
2021-08-14,37.0,25813.0
2021-08-14,38.0,25131.0
2021-08-14,39.0,24622.0
2021-08-14,40.0,24150.0
2021-08-14,41.0,23801.0
2021-08-14,42.0,23564.0
2021-08-14,43.0,23509.0
2021-08-14,44.0,23212.0
2021-08-14,45.0,22813.0
2021-08-14,46.0,21723.0
2021-08-14,47.0,16555.0
2021-08-14,48.0,14331.0
2021-08-15,1.0,14131.0
2021-08-15,2.0,14021.0
2021-08-15,3.0,16317.0
2021-08-15,4.0,16156.0
2021-08-15,5.0,15865.0
2021-08-15,6.0,15407.0
2021-08-15,7.0,15173.0
2021-08-15,8.0,15048.0
2021-08-15,9.0,15118.0
2021-08-15,10.0,15210.0
2021-08-15,11.0,15323.0
2021-08-15,12.0,15477.0
2021-08-15,13.0,15941.0
2021-08-15,14.0,16492.0
2021-08-15,15.0,17120.0
2021-08-15,16.0,17841.0
2021-08-15,17.0,19874.0
2021-08-15,18.0,20824.0
2021-08-15,19.0,22028.0
2021-08-15,20.0,22902.0
2021-08-15,21.0,23458.0
2021-08-15,22.0,23984.0
2021-08-15,23.0,24467.0
2021-08-15,24.0,24936.0
2021-08-15,25.0,25273.0
2021-08-15,26.0,25479.0
2021-08-15,27.0,25327.0
2021-08-15,28.0,25145.0
2021-08-15,29.0,25062.0
2021-08-15,30.0,25058.0
2021-08-15,31.0,25002.0
2021-08-15,32.0,25204.0
2021-08-15,33.0,25618.0
2021-08-15,34.0,25954.0
2021-08-15,35.0,26306.0
2021-08-15,36.0,26396.0
2021-08-15,37.0,26340.0
2021-08-15,38.0,26234.0
2021-08-15,39.0,25816.0
2021-08-15,40.0,25483.0
2021-08-15,41.0,25407.0
2021-08-15,42.0,25276.0
2021-08-15,43.0,24968.0
2021-08-15,44.0,24333.0
2021-08-15,45.0,23268.0
2021-08-15,46.0,22486.0
2021-08-15,47.0,21227.0
2021-08-15,48.0,20026.0
2021-08-16,1.0,19562.0
2021-08-16,2.0,19757.0
2021-08-16,3.0,17757.0
2021-08-16,4.0,18054.0
2021-08-16,5.0,18370.0
2021-08-16,6.0,18665.0
2021-08-16,7.0,18808.0
2021-08-16,8.0,18902.0
2021-08-16,9.0,18962.0
2021-08-16,10.0,19012.0
2021-08-16,11.0,19006.0
2021-08-16,12.0,19033.0
2021-08-16,13.0,19377.0
2021-08-16,14.0,20382.0
2021-08-16,15.0,22654.0
2021-08-16,16.0,24632.0
2021-08-16,17.0,27114.0
2021-08-16,18.0,28309.0
2021-08-16,19.0,29331.0
2021-08-16,20.0,30044.0
2021-08-16,21.0,30671.0
2021-08-16,22.0,31026.0
2021-08-16,23.0,31267.0
2021-08-16,24.0,31457.0
2021-08-16,25.0,31593.0
2021-08-16,26.0,31510.0
2021-08-16,27.0,31199.0
2021-08-16,28.0,30849.0
2021-08-16,29.0,30501.0
2021-08-16,30.0,30217.0
2021-08-16,31.0,30064.0
2021-08-16,32.0,30021.0
2021-08-16,33.0,29993.0
2021-08-16,34.0,30390.0
2021-08-16,35.0,30322.0
2021-08-16,36.0,29647.0
2021-08-16,37.0,29093.0
2021-08-16,38.0,28265.0
2021-08-16,39.0,27450.0
2021-08-16,40.0,26608.0
2021-08-16,41.0,26075.0
2021-08-16,42.0,25692.0
2021-08-16,43.0,25539.0
2021-08-16,44.0,25389.0
2021-08-16,45.0,24558.0
2021-08-16,46.0,23361.0
